0	7	71	259	155	105	4	5	0	0
0	7	71	273	169	77	4	5	0	0
0	7	71	273	169	77	4	5	0	0
0	7	71	273	169	77	4	5	0	0
0	7	71	273	169	77	4	5	0	0
0	1	4	97	219	154	109	22	0	0
0	1	4	82	201	170	125	18	5	0
0	1	60	144	244	136	16	5	0	0
0	3	63	198	219	107	11	5	0	0
0	3	74	187	222	105	10	5	0	0
0	3	74	188	221	105	10	5	0	0
0	5	72	216	193	110	5	5	0	0
0	5	72	216	193	111	4	5	0	0
0	3	74	188	221	105	10	5	0	0
0	5	72	216	193	111	4	5	0	0
0	7	71	276	166	77	4	5	0	0
0	7	82	265	166	77	4	5	0	0
0	7	82	265	166	77	4	5	0	0
0	7	82	265	166	77	4	5	0	0
0	7	82	265	166	77	4	5	0	0
0	7	85	265	164	76	4	5	0	0
0	7	88	261	164	76	4	5	0	0
0	7	88	261	164	76	4	5	0	0
0	7	88	261	164	76	4	5	0	0
0	7	88	261	164	78	2	5	0	0
0	7	88	261	164	78	2	5	0	0
0	7	88	260	164	78	2	5	0	0
0	7	88	260	164	78	2	5	0	0
0	7	87	260	164	78	2	5	0	0
0	7	87	260	164	78	2	5	0	0
0	7	87	260	163	78	2	5	0	0
0	7	87	260	163	78	2	5	0	0
0	7	96	250	178	61	2	5	0	0
0	7	86	259	162	77	2	5	0	0
0	7	86	256	160	73	4	5	0	0
0	7	86	256	160	73	4	5	0	0
0	7	85	256	160	73	4	5	0	0
0	7	84	252	158	75	2	5	0	0
0	7	84	250	157	75	2	5	0	0
0	7	83	243	155	74	2	5	0	0
0	7	80	242	154	73	2	5	0	0
0	7	78	229	150	72	2	5	0	0
0	7	78	227	147	69	2	5	0	0
0	7	77	220	142	67	2	5	0	0
0	7	76	218	139	67	2	5	0	0
0	7	73	205	136	65	2	5	0	0
0	7	73	201	130	65	2	5	0	0
0	7	70	194	126	61	2	5	0	0
0	7	54	202	125	55	4	5	0	0
0	7	51	178	111	73	4	5	0	0
0	2	49	99	157	88	15	5	0	0
0	0	0	6	57	123	120	52	22	7
0	0	2	38	122	104	82	16	9	0
0	1	28	72	132	95	18	5	0	0
0	2	39	74	126	74	11	5	0	0
0	2	35	91	111	57	8	3	0	0
0	2	39	80	103	55	7	3	0	0
0	4	34	89	85	51	4	3	0	0
0	4	34	89	68	50	3	3	0	0
0	3	33	86	53	42	2	2	0	0
0	1	30	77	44	36	2	1	0	0
0	1	27	66	40	34	0	1	0	0
0	0	1	38	60	48	8	1	0	0
0	0	0	27	44	27	29	2	1	0
0	0	13	16	54	26	7	0	0	0
0	0	1	27	39	21	17	1	0	0
0	0	0	0	33	29	16	2	0	0
0	0	0	19	26	19	3	0	0	0
0	0	10	9	29	13	3	0	0	0
0	0	10	5	27	12	2	0	0	0
0	0	10	3	18	10	0	0	0	0
0	0	10	3	17	8	0	0	0	0
0	0	7	3	13	6	0	0	0	0
0	0	7	2	10	6	0	0	0	0
0	0	7	5	5	6	0	0	0	0
0	0	7	4	4	4	0	0	0	0
0	0	6	4	3	4	0	0	0	0
0	0	4	4	2	3	0	0	0	0
0	0	7	5	1	3	0	0	0	0
0	0	8	4	1	2	0	0	0	0
0	0	8	4	1	1	0	0	0	0
0	0	9	4	1	1	0	0	0	0
0	0	8	5	0	1	0	0	0	0
0	0	9	7	0	0	0	0	0	0
0	0	11	9	0	2	0	0	0	0
0	0	11	11	0	3	0	0	0	0
0	0	13	12	0	5	0	0	0	0
0	0	15	18	1	5	0	0	0	0
0	0	17	17	2	10	0	0	0	0
0	0	21	20	2	10	0	0	0	0
0	0	22	22	7	6	0	0	0	0
0	0	22	23	7	6	0	0	0	0
0	0	22	24	8	6	0	0	0	0
0	0	22	25	9	7	0	0	0	0
0	0	22	26	9	7	0	0	0	0
0	0	23	26	10	7	0	0	0	0
0	0	23	27	10	7	0	0	0	0
0	0	23	28	10	7	0	0	0	0
0	0	23	28	10	7	0	0	0	0
0	0	24	29	11	7	0	0	0	0
0	0	24	29	11	7	0	0	0	0
0	0	24	29	11	7	0	0	0	0
0	0	24	29	11	7	0	0	0	0
0	0	24	29	11	7	0	0	0	0
0	0	24	29	11	7	0	0	0	0
0	0	24	27	3	17	0	0	0	0
0	0	24	27	3	17	0	0	0	0
0	0	24	27	3	17	0	0	0	0
0	0	24	27	3	17	0	0	0	0
0	0	24	28	3	17	0	0	0	0
0	0	24	28	3	17	0	0	0	0
0	0	24	27	4	17	0	0	0	0
0	0	24	28	3	17	0	0	0	0
0	0	24	28	3	17	0	0	0	0
0	0	24	27	4	17	0	0	0	0
0	0	24	27	4	17	0	0	0	0
0	0	24	28	3	17	0	0	0	0
0	0	24	28	3	17	0	0	0	0
0	0	24	28	3	17	0	0	0	0
0	0	24	28	3	17	0	0	0	0
0	0	24	28	3	17	0	0	0	0
0	0	19	28	8	17	0	0	0	0
0	0	18	8	29	16	1	0	0	0
0	0	19	28	8	17	0	0	0	0
0	0	24	27	4	17	0	0	0	0
0	0	24	27	4	17	0	0	0	0
0	0	24	27	4	17	0	0	0	0
0	0	24	28	3	17	0	0	0	0
0	0	24	28	3	17	0	0	0	0
0	0	24	28	3	17	0	0	0	0
0	0	24	28	3	17	0	0	0	0
0	0	24	28	3	17	0	0	0	0
0	0	24	28	3	17	0	0	0	0
0	0	24	28	3	17	0	0	0	0
0	0	24	28	3	17	0	0	0	0
0	0	24	28	3	17	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	28	3	17	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	24	30	11	7	0	0	0	0
0	0	23	30	11	7	0	0	0	0
0	0	23	30	11	7	0	0	0	0
0	0	23	30	11	6	0	0	0	0
0	15	6	30	11	6	0	0	0	0
0	18	2	29	11	6	0	0	0	0
0	19	1	29	11	6	0	0	0	0
0	17	1	29	11	6	0	0	0	0
0	16	1	28	11	6	0	0	0	0
0	16	1	25	11	6	0	0	0	0
0	12	1	23	9	5	0	0	0	0
0	11	1	20	8	4	0	0	0	0
0	9	1	13	8	4	0	0	0	0
0	4	0	9	5	2	0	0	0	0
0	3	0	8	4	1	0	0	0	0
0	3	0	5	3	1	0	0	0	0
0	2	0	4	1	0	0	0	0	0
0	1	0	4	1	0	0	0	0	0
0	1	0	2	1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
